"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id"
1,"SA",3825925,,,,"0100"
1,"SA",3825926,,,,"0100"
1,"SA",3825927,,,,"0100"
1,"SA",3825928,,,,"0100"
1,"SA",3825929,,,,"0100"
1,"SA",3825930,,,,"0100"
1,"SA",3825931,,,,"0100"
1,"SA",3825932,,,,"0100"
1,"SA",3825933,,,,"0100"
1,"SA",3825934,,,,"0100"
1,"SA",3825935,,,,"0100"
1,"SA",3825936,,,,"0100"
1,"SA",3825937,,,,"0100"
1,"SA",3825938,,,,"0100"
1,"SA",3825939,,,,"0110"
1,"SA",3825940,,,,"0101"
1,"SA",3825941,,,,"0101"
1,"SA",3825942,,,,"0101"
1,"SA",3825943,,,,"0101"
1,"SA",3825944,,,,"0101"
1,"SA",3825945,,,,"0101"
1,"SA",3825946,,,,"0101"
1,"SA",3825947,,,,"0101"
1,"SA",3825948,,,,"0101"
1,"SA",3825949,,,,"0101"
1,"SA",3825950,,,,"0101"
1,"SA",3825951,,,,"0101"
1,"SA",3825952,,,,"0101"
1,"SA",3825953,,,,"0101"
1,"SA",3825954,,,,"0101"
1,"SU",3829340,,,,"0100"
1,"SU",3829341,,,,"0100"
1,"SU",3829342,,,,"0100"
1,"SU",3829343,,,,"0100"
1,"SU",3829344,,,,"0100"
1,"SU",3829345,,,,"0100"
1,"SU",3829346,,,,"0100"
1,"SU",3829347,,,,"0100"
1,"SU",3829348,,,,"0100"
1,"SU",3829349,,,,"0100"
1,"SU",3829350,,,,"0100"
1,"SU",3829351,,,,"0100"
1,"SU",3829352,,,,"0100"
1,"SU",3829353,,,,"0101"
1,"SU",3829354,,,,"0101"
1,"SU",3829355,,,,"0101"
1,"SU",3829356,,,,"0101"
1,"SU",3829357,,,,"0101"
1,"SU",3829358,,,,"0101"
1,"SU",3829359,,,,"0101"
1,"SU",3829360,,,,"0101"
1,"SU",3829361,,,,"0101"
1,"SU",3829362,,,,"0101"
1,"SU",3829363,,,,"0101"
1,"SU",3829364,,,,"0101"
1,"SU",3829365,,,,"0101"
1,"SU",3829366,,,,"0101"
1,"SU",3829367,,,,"0100"
1,"SU",3829368,,,,"0101"
1,"SU",3829369,,,,"0110"
1,"WD",3835802,,,,"0100"
1,"WD",3835803,,,,"0101"
1,"WD",3835804,,,,"0110"
1,"WD",3835805,,,,"0111"
1,"WD",3835806,,,,"0110"
1,"WD",3835807,,,,"0111"
1,"WD",3835808,,,,"0100"
1,"WD",3835809,,,,"0101"
1,"WD",3835812,,,,"0100"
1,"WD",3835813,,,,"0101"
1,"WD",3835814,,,,"0110"
1,"WD",3835815,,,,"0111"
1,"WD",3835816,,,,"0110"
1,"WD",3835817,,,,"0111"
1,"WD",3835818,,,,"0100"
1,"WD",3835821,,,,"0101"
1,"WD",3835822,,,,"0110"
1,"WD",3835823,,,,"0111"
1,"WD",3835824,,,,"0100"
1,"WD",3835825,,,,"0101"
1,"WD",3835826,,,,"0110"
1,"WD",3835827,,,,"0111"
1,"WD",3835828,,,,"0110"
1,"WD",3835831,,,,"0110"
1,"WD",3835832,,,,"0111"
1,"WD",3835833,,,,"0100"
1,"WD",3835834,,,,"0101"
1,"WD",3835835,,,,"0100"
1,"WD",3835836,,,,"0101"
1,"WD",3835839,,,,"0101"
1,"WD",3835840,,,,"0100"
1,"WD",3835841,,,,"0101"
1,"WD",3835842,,,,"0100"
1,"WD",3835843,,,,"0101"
1,"WD",3835846,,,,"0111"
1,"WD",3835847,,,,"0110"
1,"WD",3835848,,,,"0111"
1,"WD",3835849,,,,"0100"
1,"WD",3835850,,,,"0101"
1,"WD",3835851,,,,"0100"
1,"WD",3835852,,,,"0101"
1,"WD",3835853,,,,"0110"
1,"WD",3835856,,,,"0100"
1,"WD",3835857,,,,"0101"
1,"WD",3835858,,,,"0110"
1,"WD",3835859,,,,"0111"
1,"WD",3835860,,,,"0110"
1,"WD",3835861,,,,"0111"
1,"WD",3835862,,,,"0100"
1,"WD",3835865,,,,"0101"
1,"WD",3835866,,,,"0110"
1,"WD",3835867,,,,"0111"
1,"WD",3835868,,,,"0100"
1,"WD",3835869,,,,"0101"
1,"WD",3835870,,,,"0110"
1,"WD",3835873,,,,"0121"
1,"WD",3835876,,,,"0100"
1,"WD",3835877,,,,"0101"
1,"WD",3835878,,,,"0110"
1,"WD",3835879,,,,"0111"
1,"WD",3835882,,,,"0121"
1,"WD",3835885,,,,"0100"
1,"WD",3835886,,,,"0101"
129,"SA",3844077,,,,"1602"
129,"SA",3844078,,,,"1603"
129,"SA",3844079,,,,"1603"
129,"SA",3844080,,,,"1602"
129,"SA",3844081,,,,"1603"
129,"SA",3844082,,,,"1602"
129,"SA",3844083,,,,"1603"
129,"SA",3844084,,,,"1602"
129,"SA",3844085,,,,"1602"
129,"SA",3844086,,,,"1603"
129,"SA",3844087,,,,"1602"
129,"SA",3844088,,,,"1603"
129,"SA",3844089,,,,"1602"
129,"SA",3844090,,,,"1603"
129,"SA",3844091,,,,"1602"
129,"SA",3844092,,,,"1602"
129,"SA",3844093,,,,"1602"
129,"SA",3844094,,,,"1603"
129,"SA",3844095,,,,"1602"
129,"SA",3844096,,,,"1603"
129,"SA",3844097,,,,"1603"
129,"SA",3844127,,,,"1602"
129,"SA",3844128,,,,"1603"
129,"SA",3844129,,,,"1603"
129,"SA",3844130,,,,"1602"
129,"SA",3844131,,,,"1602"
129,"SA",3844132,,,,"1603"
129,"SA",3844133,,,,"1602"
129,"SA",3844134,,,,"1603"
129,"SA",3844135,,,,"1603"
129,"SA",3844136,,,,"1603"
129,"SA",3844137,,,,"1602"
129,"SA",3844139,,,,"1613"
129,"SA",3844143,,,,"1613"
129,"SA",3844144,,,,"1612"
129,"SU",3844396,,,,"1602"
129,"SU",3844397,,,,"1613"
129,"SU",3844398,,,,"1603"
129,"SU",3844399,,,,"1602"
129,"SU",3844400,,,,"1603"
129,"SU",3844401,,,,"1602"
129,"SU",3844402,,,,"1603"
129,"SU",3844403,,,,"1602"
129,"SU",3844404,,,,"1612"
129,"SU",3844405,,,,"1603"
129,"SU",3844406,,,,"1602"
129,"SU",3844407,,,,"1603"
129,"SU",3844408,,,,"1602"
129,"SU",3844409,,,,"1603"
129,"SU",3844410,,,,"1602"
129,"SU",3844411,,,,"1613"
129,"SU",3844412,,,,"1602"
129,"SU",3844413,,,,"1602"
129,"SU",3844414,,,,"1602"
129,"SU",3844415,,,,"1603"
129,"SU",3844416,,,,"1602"
129,"SU",3844417,,,,"1603"
129,"SU",3844418,,,,"1603"
129,"SU",3844419,,,,"1602"
129,"SU",3844420,,,,"1603"
129,"SU",3844421,,,,"1603"
129,"SU",3844422,,,,"1602"
129,"SU",3844423,,,,"1603"
129,"SU",3844424,,,,"1613"
129,"SU",3844425,,,,"1602"
129,"SU",3844426,,,,"1613"
129,"SU",3844427,,,,"1613"
129,"SU",3844428,,,,"1612"
129,"SU",3844429,,,,"1612"
129,"WD",3842204,,,,"1622"
129,"WD",3842205,,,,"1602"
129,"WD",3842206,,,,"1602"
129,"WD",3842207,,,,"1602"
129,"WD",3842208,,,,"1602"
129,"WD",3842209,,,,"1602"
129,"WD",3842210,,,,"1602"
129,"WD",3842211,,,,"1602"
129,"WD",3842212,,,,"1602"
129,"WD",3842213,,,,"1602"
129,"WD",3842214,,,,"1602"
129,"WD",3842215,,,,"1602"
129,"WD",3842216,,,,"1602"
129,"WD",3842217,,,,"1602"
129,"WD",3842218,,,,"1602"
129,"WD",3842219,,,,"1602"
129,"WD",3842220,,,,"1602"
129,"WD",3842221,,,,"1602"
129,"WD",3842222,,,,"1602"
129,"WD",3842223,,,,"1612"
129,"WD",3842224,,,,"1623"
129,"WD",3842225,,,,"1613"
129,"WD",3842226,,,,"1603"
129,"WD",3842227,,,,"1603"
129,"WD",3842228,,,,"1603"
129,"WD",3842229,,,,"1603"
129,"WD",3842230,,,,"1603"
129,"WD",3842231,,,,"1603"
129,"WD",3842232,,,,"1603"
129,"WD",3842233,,,,"1603"
129,"WD",3842234,,,,"1603"
129,"WD",3842235,,,,"1603"
129,"WD",3842236,,,,"1603"
129,"WD",3842237,,,,"1603"
129,"WD",3842238,,,,"1603"
129,"WD",3842239,,,,"1603"
129,"WD",3842240,,,,"1603"
129,"WD",3842241,,,,"1603"
129,"WD",3842242,,,,"1603"
129,"WD",3842243,,,,"1603"
143,"SA",3844022,,,,"3203"
143,"SA",3844023,,,,"3202"
143,"SA",3844024,,,,"3203"
143,"SA",3844025,,,,"3202"
143,"SA",3844026,,,,"3203"
143,"SA",3844027,,,,"3202"
143,"SA",3844028,,,,"3203"
143,"SA",3844029,,,,"3202"
143,"SA",3844030,,,,"3203"
143,"SA",3844031,,,,"3202"
143,"SA",3844032,,,,"3203"
143,"SA",3844033,,,,"3202"
143,"SA",3844034,,,,"3203"
143,"SA",3844035,,,,"3202"
143,"SA",3844036,,,,"3203"
143,"SA",3844037,,,,"3202"
143,"SA",3844038,,,,"3203"
143,"SA",3844039,,,,"3202"
143,"SA",3844040,,,,"3203"
143,"SA",3844041,,,,"3202"
143,"SA",3844042,,,,"3203"
143,"SA",3844043,,,,"3202"
143,"SA",3844044,,,,"3203"
143,"SA",3844045,,,,"3202"
143,"SA",3844046,,,,"3203"
143,"SA",3844047,,,,"3202"
143,"SA",3844048,,,,"3203"
143,"SA",3844049,,,,"3203"
143,"SA",3844050,,,,"3202"
143,"SA",3844062,,,,"3203"
143,"SA",3844064,,,,"3202"
143,"SA",3844065,,,,"3202"
143,"SA",3844066,,,,"3203"
143,"SU",3844221,,,,"3212"
143,"SU",3844222,,,,"3203"
143,"SU",3844223,,,,"3202"
143,"SU",3844224,,,,"3203"
143,"SU",3844225,,,,"3202"
143,"SU",3844226,,,,"3203"
143,"SU",3844227,,,,"3202"
143,"SU",3844228,,,,"3203"
143,"SU",3844229,,,,"3202"
143,"SU",3844230,,,,"3203"
143,"SU",3844231,,,,"3202"
143,"SU",3844232,,,,"3203"
143,"SU",3844233,,,,"3202"
143,"SU",3844234,,,,"3203"
143,"SU",3844235,,,,"3202"
143,"SU",3844236,,,,"3203"
143,"SU",3844237,,,,"3202"
143,"SU",3844238,,,,"3203"
143,"SU",3844239,,,,"3202"
143,"SU",3844240,,,,"3203"
143,"SU",3844241,,,,"3202"
143,"SU",3844242,,,,"3203"
143,"SU",3844243,,,,"3202"
143,"SU",3844244,,,,"3203"
143,"SU",3844245,,,,"3202"
143,"SU",3844246,,,,"3203"
143,"SU",3844247,,,,"3202"
143,"SU",3844248,,,,"3203"
143,"SU",3844249,,,,"3202"
143,"SU",3844250,,,,"3203"
143,"SU",3844251,,,,"3203"
143,"WD",3823081,,,,"3202"
143,"WD",3823082,,,,"3203"
143,"WD",3823083,,,,"3202"
143,"WD",3823084,,,,"3203"
143,"WD",3823085,,,,"3202"
143,"WD",3823086,,,,"3203"
143,"WD",3823087,,,,"3202"
143,"WD",3823088,,,,"3203"
143,"WD",3823089,,,,"3202"
143,"WD",3823090,,,,"3203"
143,"WD",3823091,,,,"3202"
143,"WD",3823092,,,,"3203"
143,"WD",3823093,,,,"3202"
143,"WD",3823094,,,,"3203"
143,"WD",3823095,,,,"3202"
143,"WD",3823096,,,,"3203"
143,"WD",3823097,,,,"3202"
143,"WD",3823100,,,,"3202"
143,"WD",3823101,,,,"3203"
143,"WD",3823102,,,,"3202"
143,"WD",3823103,,,,"3203"
143,"WD",3823104,,,,"3202"
143,"WD",3823105,,,,"3203"
143,"WD",3823106,,,,"3202"
143,"WD",3823107,,,,"3203"
143,"WD",3823108,,,,"3202"
143,"WD",3823109,,,,"3203"
143,"WD",3823110,,,,"3202"
143,"WD",3823111,,,,"3203"
143,"WD",3823112,,,,"3202"
143,"WD",3823113,,,,"3203"
143,"WD",3823114,,,,"3203"
143,"WD",3823116,,,,"3202"
145,"SA",3826586,,,,"4501"
145,"SA",3826587,,,,"4501"
145,"SA",3826588,,,,"4501"
145,"SA",3826589,,,,"4501"
145,"SA",3826590,,,,"4501"
145,"SA",3826591,,,,"4501"
145,"SA",3826592,,,,"4501"
145,"SA",3826593,,,,"4501"
145,"SA",3826594,,,,"4501"
145,"SA",3826595,,,,"4501"
145,"SA",3826596,,,,"4501"
145,"SA",3826597,,,,"4501"
145,"SA",3826598,,,,"4501"
145,"SA",3826599,,,,"4501"
145,"SA",3826600,,,,"4501"
145,"SA",3826601,,,,"4510"
145,"SA",3826602,,,,"4510"
145,"SA",3826603,,,,"4510"
145,"SA",3826604,,,,"4510"
145,"SA",3826605,,,,"4510"
145,"SA",3826606,,,,"4510"
145,"SA",3826607,,,,"4510"
145,"SA",3826608,,,,"4510"
145,"SA",3826609,,,,"4510"
145,"SA",3826610,,,,"4510"
145,"SA",3826611,,,,"4510"
145,"SA",3826612,,,,"4510"
145,"SA",3826613,,,,"4510"
145,"SA",3826614,,,,"4510"
145,"SA",3826615,,,,"4510"
145,"SU",3830991,,,,"4501"
145,"SU",3830992,,,,"4510"
145,"SU",3830993,,,,"4501"
145,"SU",3830994,,,,"4510"
145,"SU",3830995,,,,"4510"
145,"SU",3830996,,,,"4510"
145,"SU",3830997,,,,"4510"
145,"SU",3830998,,,,"4510"
145,"SU",3830999,,,,"4510"
145,"SU",3831000,,,,"4510"
145,"SU",3831001,,,,"4510"
145,"SU",3831002,,,,"4510"
145,"SU",3831003,,,,"4510"
145,"SU",3831004,,,,"4501"
145,"SU",3831005,,,,"4501"
145,"SU",3831006,,,,"4501"
145,"SU",3831007,,,,"4501"
145,"SU",3831008,,,,"4501"
145,"SU",3831009,,,,"4501"
145,"SU",3831010,,,,"4501"
145,"SU",3831011,,,,"4501"
145,"SU",3831012,,,,"4501"
145,"WD",3820798,,,,"4510"
145,"WD",3820799,,,,"4511"
145,"WD",3820812,,,,"4510"
145,"WD",3820813,,,,"4511"
145,"WD",3820816,,,,"4510"
145,"WD",3820817,,,,"4511"
145,"WD",3820840,,,,"4510"
145,"WD",3820841,,,,"4511"
145,"WD",3820843,,,,"4510"
145,"WD",3820844,,,,"4511"
145,"WD",3820847,,,,"4510"
145,"WD",3820848,,,,"4511"
145,"WD",3820849,,,,"4510"
145,"WD",3820850,,,,"4511"
145,"WD",3820851,,,,"4510"
145,"WD",3820852,,,,"4511"
145,"WD",3820853,,,,"4510"
145,"WD",3820854,,,,"4511"
145,"WD",3820855,,,,"4510"
145,"WD",3820856,,,,"4511"
145,"WD",3820859,,,,"4510"
145,"WD",3820860,,,,"4511"
145,"WD",3820861,,,,"4510"
145,"WD",3820862,,,,"4511"
145,"WD",3820865,,,,"4510"
145,"WD",3820866,,,,"4511"
145,"WD",3820867,,,,"4510"
145,"WD",3820868,,,,"4511"
145,"WD",3820869,,,,"4510"
145,"WD",3820870,,,,"4511"
145,"WD",3820871,,,,"4510"
145,"WD",3820872,,,,"4511"
145,"WD",3820873,,,,"4510"
145,"WD",3820874,,,,"4511"
145,"WD",3820877,,,,"4510"
145,"WD",3820880,,,,"4510"
145,"WD",3820881,,,,"4511"
145,"WD",3820882,,,,"4510"
145,"WD",3820883,,,,"4511"
145,"WD",3820886,,,,"4510"
145,"WD",3820887,,,,"4511"
145,"WD",3820890,,,,"4510"
153,"SA",3827213,,,,"4900"
153,"SA",3827214,,,,"4900"
153,"SA",3827215,,,,"4900"
153,"SA",3827216,,,,"4900"
153,"SA",3827217,,,,"4900"
153,"SA",3827218,,,,"4900"
153,"SA",3827219,,,,"4900"
153,"SA",3827220,,,,"4900"
153,"SA",3827221,,,,"4900"
153,"SA",3827222,,,,"4900"
153,"SA",3827223,,,,"4900"
153,"SA",3827224,,,,"4900"
153,"SA",3827225,,,,"4901"
153,"SA",3827226,,,,"4901"
153,"SA",3827227,,,,"4901"
153,"SA",3827228,,,,"4901"
153,"SA",3827229,,,,"4901"
153,"SA",3827230,,,,"4901"
153,"SA",3827231,,,,"4901"
153,"SA",3827232,,,,"4901"
153,"SA",3827233,,,,"4901"
153,"SA",3827234,,,,"4901"
153,"SA",3827235,,,,"4901"
153,"SA",3827236,,,,"4901"
153,"SA",3827237,,,,"4901"
153,"SA",3827238,,,,"4900"
153,"SA",3827239,,,,"4900"
153,"SA",3827240,,,,"4900"
153,"SA",3827241,,,,"4901"
153,"SA",3827242,,,,"4901"
153,"SA",3827243,,,,"4901"
153,"SU",3830136,,,,"4900"
153,"SU",3830137,,,,"4900"
153,"SU",3830138,,,,"4900"
153,"SU",3830139,,,,"4900"
153,"SU",3830140,,,,"4900"
153,"SU",3830141,,,,"4900"
153,"SU",3830142,,,,"4900"
153,"SU",3830143,,,,"4900"
153,"SU",3830144,,,,"4900"
153,"SU",3830145,,,,"4900"
153,"SU",3830146,,,,"4900"
153,"SU",3830147,,,,"4901"
153,"SU",3830148,,,,"4901"
153,"SU",3830149,,,,"4901"
153,"SU",3830150,,,,"4901"
153,"SU",3830151,,,,"4901"
153,"SU",3830152,,,,"4901"
153,"SU",3830153,,,,"4901"
153,"SU",3830154,,,,"4901"
153,"SU",3830155,,,,"4901"
153,"SU",3830156,,,,"4901"
153,"SU",3830157,,,,"4901"
153,"SU",3830158,,,,"4900"
153,"SU",3830159,,,,"4900"
153,"SU",3830160,,,,"4900"
153,"SU",3830161,,,,"4901"
153,"SU",3830162,,,,"4901"
153,"SU",3830163,,,,"4901"
153,"WD",3821800,,,,"4901"
153,"WD",3821802,,,,"4901"
153,"WD",3821803,,,,"4900"
153,"WD",3821804,,,,"4901"
153,"WD",3821805,,,,"4900"
153,"WD",3821806,,,,"4901"
153,"WD",3821807,,,,"4900"
153,"WD",3821808,,,,"4901"
153,"WD",3821809,,,,"4900"
153,"WD",3821810,,,,"4901"
153,"WD",3821811,,,,"4900"
153,"WD",3821812,,,,"4901"
153,"WD",3821813,,,,"4900"
153,"WD",3821814,,,,"4901"
153,"WD",3821815,,,,"4900"
153,"WD",3821816,,,,"4901"
153,"WD",3821817,,,,"4900"
153,"WD",3821818,,,,"4901"
153,"WD",3821819,,,,"4900"
153,"WD",3821820,,,,"4901"
153,"WD",3821823,,,,"4901"
153,"WD",3821824,,,,"4900"
153,"WD",3821825,,,,"4901"
153,"WD",3821826,,,,"4900"
153,"WD",3821827,,,,"4901"
153,"WD",3821828,,,,"4900"
153,"WD",3821829,,,,"4901"
153,"WD",3821830,,,,"4900"
153,"WD",3821831,,,,"4901"
153,"WD",3821832,,,,"4900"
153,"WD",3821833,,,,"4901"
153,"WD",3821834,,,,"4900"
153,"WD",3821835,,,,"4901"
153,"WD",3821836,,,,"4900"
153,"WD",3821837,,,,"4901"
153,"WD",3821838,,,,"4900"
153,"WD",3821839,,,,"4901"
153,"WD",3821840,,,,"4900"
153,"WD",3821841,,,,"4901"
153,"WD",3821842,,,,"4900"
167,"SA",3841702,,,,"6721"
167,"SA",3841703,,,,"6721"
167,"SA",3841704,,,,"6721"
167,"SA",3841705,,,,"6721"
167,"SA",3841706,,,,"6721"
167,"SA",3841707,,,,"6721"
167,"SA",3841708,,,,"6721"
167,"SA",3841709,,,,"6721"
167,"SA",3841710,,,,"6721"
167,"SA",3841711,,,,"6721"
167,"SA",3841712,,,,"6720"
167,"SA",3841713,,,,"6720"
167,"SA",3841714,,,,"6720"
167,"SA",3841715,,,,"6720"
167,"SA",3841716,,,,"6720"
167,"SA",3841717,,,,"6720"
167,"SA",3841718,,,,"6720"
167,"SA",3841719,,,,"6720"
167,"SA",3841720,,,,"6720"
167,"SA",3841721,,,,"6720"
167,"SU",3841754,,,,"6721"
167,"SU",3841755,,,,"6721"
167,"SU",3841756,,,,"6721"
167,"SU",3841757,,,,"6721"
167,"SU",3841758,,,,"6721"
167,"SU",3841759,,,,"6721"
167,"SU",3841760,,,,"6721"
167,"SU",3841761,,,,"6721"
167,"SU",3841762,,,,"6721"
167,"SU",3841763,,,,"6721"
167,"SU",3841764,,,,"6720"
167,"SU",3841765,,,,"6720"
167,"SU",3841766,,,,"6720"
167,"SU",3841767,,,,"6720"
167,"SU",3841768,,,,"6720"
167,"SU",3841769,,,,"6720"
167,"SU",3841770,,,,"6720"
167,"SU",3841771,,,,"6720"
167,"SU",3841772,,,,"6720"
167,"SU",3841773,,,,"6720"
167,"WD",3820760,,,,"6700"
167,"WD",3820761,,,,"6701"
167,"WD",3820762,,,,"6700"
167,"WD",3820763,,,,"6701"
167,"WD",3820764,,,,"6700"
167,"WD",3820765,,,,"6701"
167,"WD",3820766,,,,"6700"
167,"WD",3820767,,,,"6701"
167,"WD",3820768,,,,"6700"
167,"WD",3820769,,,,"6701"
167,"WD",3820770,,,,"6700"
167,"WD",3820771,,,,"6701"
167,"WD",3820772,,,,"6700"
167,"WD",3820773,,,,"6701"
167,"WD",3820774,,,,"6700"
167,"WD",3820775,,,,"6701"
167,"WD",3820776,,,,"6700"
167,"WD",3820777,,,,"6701"
167,"WD",3820778,,,,"6700"
167,"WD",3820779,,,,"6701"
167,"WD",3820780,,,,"6701"
167,"WD",3820781,,,,"6700"
167,"WD",3820782,,,,"6701"
167,"WD",3820783,,,,"6700"
167,"WD",3820784,,,,"6701"
167,"WD",3820785,,,,"6700"
167,"WD",3820786,,,,"6701"
167,"WD",3820787,,,,"6700"
167,"WD",3820788,,,,"6701"
167,"WD",3820789,,,,"6700"
172,"WD",3832206,,,,"7252"
172,"WD",3832207,,,,"7252"
172,"WD",3832208,,,,"7252"
172,"WD",3832209,,,,"7252"
172,"WD",3832210,,,,"7253"
172,"WD",3832211,,,,"7253"
172,"WD",3832212,,,,"7253"
172,"WD",3832213,,,,"7253"
172,"WD",3832214,,,,"7252"
172,"WD",3832215,,,,"7252"
172,"WD",3832216,,,,"7252"
172,"WD",3832217,,,,"7252"
172,"WD",3832218,,,,"7252"
172,"WD",3832219,,,,"7252"
172,"WD",3832220,,,,"7252"
172,"WD",3832221,,,,"7252"
172,"WD",3832222,,,,"7252"
172,"WD",3832223,,,,"7253"
172,"WD",3832224,,,,"7253"
172,"WD",3832225,,,,"7253"
172,"WD",3832226,,,,"7253"
172,"WD",3832227,,,,"7253"
172,"WD",3832228,,,,"7253"
172,"WD",3832229,,,,"7253"
172,"WD",3832230,,,,"7253"
172,"WD",3832231,,,,"7253"
172,"WD",3832232,,,,"7253"
172,"WD",3832233,,,,"7252"
173,"WD",3832127,,,,"7301"
173,"WD",3832128,,,,"7301"
173,"WD",3832129,,,,"7301"
173,"WD",3832130,,,,"7301"
173,"WD",3832131,,,,"7301"
173,"WD",3832132,,,,"7301"
173,"WD",3832133,,,,"7301"
173,"WD",3832134,,,,"7301"
173,"WD",3832135,,,,"7301"
173,"WD",3832136,,,,"7301"
173,"WD",3832137,,,,"7301"
173,"WD",3832138,,,,"7301"
173,"WD",3832139,,,,"7301"
173,"WD",3832140,,,,"7301"
173,"WD",3832141,,,,"7301"
173,"WD",3832142,,,,"7301"
173,"WD",3832143,,,,"7301"
173,"WD",3832144,,,,"7301"
173,"WD",3832145,,,,"7300"
173,"WD",3832146,,,,"7300"
173,"WD",3832147,,,,"7300"
173,"WD",3832148,,,,"7300"
173,"WD",3832149,,,,"7300"
173,"WD",3832150,,,,"7300"
173,"WD",3832151,,,,"7300"
173,"WD",3832152,,,,"7300"
173,"WD",3832153,,,,"7300"
173,"WD",3832154,,,,"7300"
173,"WD",3832155,,,,"7300"
173,"WD",3832156,,,,"7300"
173,"WD",3832157,,,,"7300"
173,"WD",3832158,,,,"7300"
173,"WD",3832159,,,,"7300"
173,"WD",3832160,,,,"7300"
173,"WD",3832161,,,,"7300"
173,"WD",3832162,,,,"7300"
173,"WD",3832163,,,,"7300"
173,"WD",3832164,,,,"7301"
175,"WD",3832171,,,,"6500"
175,"WD",3832172,,,,"6500"
175,"WD",3832173,,,,"6500"
175,"WD",3832174,,,,"6500"
175,"WD",3832175,,,,"6500"
175,"WD",3832176,,,,"6500"
175,"WD",3832177,,,,"6500"
175,"WD",3832178,,,,"6500"
175,"WD",3832179,,,,"6500"
175,"WD",3832180,,,,"6500"
175,"WD",3832181,,,,"6500"
175,"WD",3832182,,,,"6500"
175,"WD",3832183,,,,"6500"
175,"WD",3832184,,,,"6500"
175,"WD",3832185,,,,"6501"
175,"WD",3832186,,,,"6501"
175,"WD",3832187,,,,"6501"
175,"WD",3832188,,,,"6501"
175,"WD",3832189,,,,"6501"
175,"WD",3832190,,,,"6501"
175,"WD",3832191,,,,"6501"
175,"WD",3832192,,,,"6501"
175,"WD",3832193,,,,"6501"
175,"WD",3832194,,,,"6501"
175,"WD",3832195,,,,"6501"
175,"WD",3832196,,,,"6501"
175,"WD",3832197,,,,"6501"
175,"WD",3832198,,,,"6501"
175,"WD",3832199,,,,"6500"
177,"SA",3833789,,,,"7701"
177,"SA",3833790,,,,"7701"
177,"SA",3833791,,,,"7701"
177,"SA",3833792,,,,"7701"
177,"SA",3833793,,,,"7701"
177,"SA",3833794,,,,"7701"
177,"SA",3833795,,,,"7700"
177,"SA",3833796,,,,"7700"
177,"SA",3833797,,,,"7701"
177,"SA",3833798,,,,"7700"
177,"SA",3833799,,,,"7700"
177,"SA",3833800,,,,"7700"
177,"SA",3833801,,,,"7700"
177,"SA",3833816,,,,"7701"
177,"SA",3833817,,,,"7700"
177,"SU",3833993,,,,"7701"
177,"SU",3833994,,,,"7701"
177,"SU",3833995,,,,"7701"
177,"SU",3833996,,,,"7701"
177,"SU",3833997,,,,"7701"
177,"SU",3833998,,,,"7700"
177,"SU",3833999,,,,"7700"
177,"SU",3834000,,,,"7701"
177,"SU",3834001,,,,"7700"
177,"SU",3834002,,,,"7700"
177,"SU",3834003,,,,"7700"
177,"SU",3834004,,,,"7700"
177,"SU",3834005,,,,"7701"
177,"SU",3834006,,,,"7701"
177,"SU",3834007,,,,"7700"
177,"SU",3834008,,,,"7701"
177,"SU",3834009,,,,"7700"
177,"WD",3833054,,,,"7700"
177,"WD",3833055,,,,"7701"
177,"WD",3833056,,,,"7700"
177,"WD",3833057,,,,"7701"
177,"WD",3833058,,,,"7700"
177,"WD",3833059,,,,"7701"
177,"WD",3833060,,,,"7700"
177,"WD",3833061,,,,"7701"
177,"WD",3833062,,,,"7700"
177,"WD",3833063,,,,"7701"
177,"WD",3833064,,,,"7700"
177,"WD",3833065,,,,"7701"
177,"WD",3833066,,,,"7700"
177,"WD",3833067,,,,"7701"
177,"WD",3833068,,,,"7700"
177,"WD",3833069,,,,"7701"
177,"WD",3833070,,,,"7700"
177,"WD",3833071,,,,"7701"
177,"WD",3833072,,,,"7701"
177,"WD",3833073,,,,"7700"
177,"WD",3833074,,,,"7701"
177,"WD",3833075,,,,"7700"
177,"WD",3833076,,,,"7701"
177,"WD",3833077,,,,"7700"
177,"WD",3833078,,,,"7701"
177,"WD",3833079,,,,"7700"
177,"WD",3833080,,,,"7701"
177,"WD",3833081,,,,"7700"
177,"WD",3833082,,,,"7701"
177,"WD",3833083,,,,"7700"
177,"WD",3833084,,,,"7701"
177,"WD",3833085,,,,"7700"
177,"WD",3833086,,,,"7701"
177,"WD",3833087,,,,"7700"
177,"WD",3833088,,,,"7701"
178,"SA",3825969,,,,"7813"
178,"SA",3825970,,,,"7813"
178,"SA",3825971,,,,"7813"
178,"SA",3825972,,,,"7813"
178,"SA",3825973,,,,"7813"
178,"SA",3825974,,,,"7813"
178,"SA",3825975,,,,"7813"
178,"SA",3825976,,,,"7813"
178,"SA",3825977,,,,"7813"
178,"SA",3825978,,,,"7813"
178,"SA",3825979,,,,"7812"
178,"SA",3825980,,,,"7812"
178,"SA",3825981,,,,"7812"
178,"SA",3825982,,,,"7812"
178,"SA",3825983,,,,"7812"
178,"SA",3825984,,,,"7812"
178,"SA",3825985,,,,"7812"
178,"SA",3825986,,,,"7812"
178,"SA",3825987,,,,"7812"
178,"SA",3825988,,,,"7812"
178,"SA",3825989,,,,"7812"
